"vehicle_id","reservation_id","reservation_type"
356745,3173802,1
423204,3175480,1
389364,3175907,1
291111,3178182,1
193220,3179394,2
354884,3179862,1
336273,3181062,2
342670,3184040,2
404347,3184729,2
287781,3184827,2
418248,3184960,1
418869,3186554,2
326757,3186630,1
378378,3187444,2
406913,3187630,2
297374,3188620,2
294040,3188839,1
418248,3189656,1
378915,3189915,2
370657,3191650,2
423677,3194237,2
80479,3196369,2
431182,3196871,1
236772,3197392,1
341058,3198003,2
368422,3200380,1
270117,3200678,2
415178,3202707,2
352234,3203211,1
385241,3203367,2
421852,3203486,2
351406,3205865,1
199427,3206398,1
371791,3207398,2
287781,3208207,1
416371,3210022,2
338239,3210211,2
285312,3211490,1
284972,3213726,2
425580,3214913,2
294040,3216184,1
401246,3217160,2
227600,3217439,1
399700,3217440,1
116501,3222713,2
382944,3222784,2
376174,3222840,2
187358,3223625,1
260136,3224100,2
430105,3224275,2
349101,3226151,1
234123,3226300,1
249711,3228625,1
350921,3229205,2
342314,3229411,1
126550,3229865,2
376397,3230713,2
263311,3232233,1
310707,3232410,1
244087,3233042,1
350471,3233396,1
290379,3234111,2
241131,3235983,2
312058,3236714,2
430452,3237541,1
423011,3238690,1
284821,3240447,1
354093,3241073,2
227600,3242552,1
416161,3244165,2
260136,3247396,2
400976,3247769,1
406362,3247982,2
423900,3249935,1
297228,3251638,2
393921,3251821,1
366966,3252563,1
276967,3253178,2
287781,3253882,1
275162,3254315,2
83631,3254967,2
393994,3255517,2
81315,3256582,2
319900,3257449,1
397537,3258023,1
371131,3259864,2
410563,3261754,1
406774,3263923,1
320472,3265290,2
395572,3266297,1
200328,3266507,1
414158,3266940,1
426672,3267500,2
321737,3268164,2
396751,3270254,1
152347,3271181,1
392455,3271475,2
213831,3271554,2
273091,3271772,1
380830,3272136,2
135003,3273871,1
128049,3275791,1
350471,3280854,1
402208,3281226,1
263173,3281418,1
326757,3281824,1
316192,3283592,2
299231,3284090,1
375697,3284864,2
388690,3285156,2
390537,3285455,1
229965,3286743,1
287781,3286930,1
329648,3288024,2
270960,3288673,1
94360,3288956,1
337394,3289080,2
91857,3289830,2
269317,3289880,2
397548,3290457,2
205875,3291415,1
89740,3291640,1
262110,3292967,1
352852,3294237,2
226375,3295102,2
380979,3295242,1
231420,3296417,2
235800,3298963,1
308406,3302795,1
410563,3304861,1
323498,3307919,2
176915,3308782,1
393025,3309586,1
70229,3310069,2
288331,3310403,1
393025,3310656,1
380241,3311169,2
326757,3311939,1
287781,3312807,2
406964,3313680,1
388646,3313842,1
213097,3314987,2
373939,3315986,1
360407,3320750,2
314861,3321602,1
398916,3322140,1
284914,3270599,1
172552,3272661,1
207906,3272799,2
306074,3273082,1
417686,3273373,1
383682,3273952,2
122368,3274288,1
413648,3274492,1
420704,3276124,1
335419,3276368,1
386659,3276818,1
380952,3278311,2
235282,3280685,2
251869,3284668,1
350859,3284915,1
386659,3285238,2
412953,3285916,1
40520,3286501,1
367019,3287215,2
262640,3289400,1
371440,3290343,1
172552,3290898,1
379576,3290940,2
398008,3290976,1
367775,3291330,1
195869,3292259,2
398275,3292574,2
333802,3293226,1
237793,3293803,2
356963,3294480,2
369198,3294580,2
251869,3295750,2
426914,3297651,1
230621,3297706,1
426914,3297990,1
391162,3298195,1
296824,3299402,2
371440,3301944,1
415846,3302570,2
427434,3303085,2
384347,3305611,2
102554,3305635,2
398989,3307037,2
255745,3307472,1
296898,3308033,2
395754,3308335,1
197510,3309159,1
409551,3310372,1
386659,3312287,2
387321,3314671,1
391773,3314974,1
355453,3315159,2
255255,3315423,2
169457,3315548,1
249920,3318272,2
344305,3318842,1
91782,3319487,2
62490,3320742,2
406543,3322351,2
417686,3322577,1
398989,3322749,2
362553,3322836,2
322682,3324506,1
429464,3326168,1
399748,3326194,2
361233,3327828,1
172552,3329259,1
371440,3329400,1
243334,3330048,1
410103,3330120,1
398008,3335683,1
172552,3336083,1
86271,3336737,1
235580,3337818,1
315683,3338165,1
427434,3338545,1
391661,3338971,1
388178,3340611,1
349272,3340689,1
335006,3341840,1
361233,3342268,2
354191,3342429,2
371440,3344404,1
245756,3345879,1
419366,3346540,2
386899,3346635,1
396767,3346854,2
371322,3347432,1
193108,3348033,2
426215,3349030,1
287858,3349731,2
362553,3350247,1
406448,3350659,1
398008,3353617,1
373681,3354913,2
281350,3355108,2
380879,3356512,1
326826,3356593,2
406448,3357514,1
313660,3358030,2
359045,3358132,1
432139,3358607,1
292577,3358780,2
40520,3358797,1
329204,3359825,1
346217,3361391,1
255080,3362326,2
222656,3362468,2
415305,3363168,1
425232,3364284,1
432602,3364325,2
381066,3365005,1
222703,3365225,1
349272,3365834,2
398008,3366652,1
62490,3367573,2
75637,3367715,1
374545,3368068,1
425838,3369474,1
388342,3370160,2
287207,3370449,1
338040,3370506,2
371322,3370855,1
331551,3372653,2
273671,3372837,2
132903,3373492,2
256461,3376266,1
297778,3376780,1
151031,3377824,1
395593,3378600,1
217003,3379254,2
417744,3380423,2
320354,3380619,2
412421,3381566,1
425232,3382598,1
287858,3382970,1
401492,3384343,1
398008,3386682,1
207573,3386719,1
53705,3388509,1
326826,3390256,2
366139,3390335,1
310361,3390388,1
254846,3390532,2
258234,3391502,2
395805,3394098,1
383903,3394431,1
417686,3395852,1
380903,3397274,1
263569,3398644,1
181238,3399684,2
360137,3400382,2
391661,3401544,1
342023,3403277,1
268842,3405735,2
409035,3405851,2
274525,3405909,1
414429,3407143,2
195483,3407467,1
403690,3408509,1
303255,3408524,2
263569,3408637,1
391773,3413469,1
388015,3413562,1
391136,3413988,1
120623,3415091,2
391162,3416503,2
423890,3420407,1
326618,3421161,2
259447,3421444,1
142297,3422206,1
120623,3423051,2
280699,3423409,2
401492,3424748,2
358120,3427375,2
274883,3430441,1
283432,3432196,1
218610,3434708,1
338040,3435904,1
128922,3436260,2
300070,3437561,2
281292,3438094,1
351536,3438105,1
395593,3438451,1
263166,3439429,1
303255,3439581,1
274883,3440139,2
181238,3440459,1
246856,3441278,2
341786,3441429,2
326767,3443069,1
388942,3443431,2
358744,3444780,1
345562,3447085,1
409035,3447766,2
214774,3448301,1
310974,3448450,1
416184,3449715,1
389277,3449987,2
285214,3451163,1
423448,3452717,1
350264,3453342,2
193108,3455491,1
283432,3456082,1
378819,3456227,1
120623,3457451,1
374044,3460750,1
345394,3460759,1
164425,3464491,1
266746,3464672,1
302772,3465166,1
406158,3466069,1
364616,3466887,2
274525,3467025,1
391818,3468181,1
380670,3468935,2
258143,3471721,1
322682,3471984,1
416184,3472641,1
430416,3476023,2
294047,3478016,1
287814,3479554,1
419366,3479892,1
335679,3480569,2
229612,3481224,1
358120,3482746,1
387632,3483394,1
414756,3483528,1
104521,3487714,1
331758,3489577,2
187322,3490390,1
337759,3491350,1
331984,3494877,1
287207,3495050,1
274333,3497348,1
258143,3499976,2
400425,3500192,1
422326,3500793,2
433541,3504256,1
268748,3506925,1
401926,3507563,1
148090,3508767,1
347228,3511172,1
337759,3511706,1
375360,3512371,1
372699,3512711,1
385206,3513914,1
398031,3513961,1
218610,3514084,1
412986,3514597,1
358120,3518548,1
380952,3520807,1
430037,3525719,1
122368,3528421,1
323638,3529185,1
321531,2394368,2
248781,2670374,2
228100,2726977,2
380512,2749872,1
343347,2765405,2
374553,2855644,2
133642,2879845,2
401618,2882278,2
374477,2882720,1
401618,2912805,2
293825,2927941,2
399748,2932993,2
102554,2948976,2
362088,2962436,1
392490,2972540,2
384247,2978218,1
356963,2978746,1
63074,2985907,1
389526,2989012,1
301852,2997190,2
380512,3005911,2
373157,3015645,2
310974,3016795,2
414645,3017018,1
134790,3017484,1
87906,3028529,2
350480,3030868,2
301852,3031371,2
414429,3032490,1
160300,3035911,1
392291,3047538,2
415305,3057839,1
425451,3058716,2
154296,3061280,2
427039,3063763,2
228468,3070465,2
413507,3071375,1
417588,3071526,1
195483,3073623,2
395462,3091024,2
102554,3093133,2
386654,3095163,2
330354,3097157,2
377878,3097899,2
275401,3098510,1
423665,3099284,2
412421,3099870,2
171146,3102490,2
218610,3104842,1
430362,3105774,2
228468,3106147,2
297321,3108548,2
258143,3109908,2
415282,3109963,1
406448,3110591,2
210880,3111075,1
325616,3111265,2
427039,3111993,2
426215,3112964,1
398367,3113858,1
163196,3113890,1
297032,3114261,1
148214,3115509,2
392588,3115579,1
361495,3116057,1
359849,3117779,1
384347,3118118,1
346198,3118830,1
243334,3119160,1
164425,3119692,1
230977,3120386,1
279047,3120887,2
428103,3121412,2
280571,3121422,1
369198,3122309,2
320390,3122440,2
207906,3124282,2
398031,3125034,1
400425,3125304,1
361233,3125900,1
378979,3127194,2
427434,3129085,1
373695,3130077,2
433664,3130171,2
317474,3130337,1
283132,3130954,1
358547,3132108,1
134790,3132584,1
352466,3134714,1
40520,3135188,1
423665,3137229,1
391573,3137589,2
314235,3138020,2
138944,3138790,1
205024,3139741,2
169457,3142161,1
426615,3142427,1
209956,3143849,1
209673,3143906,1
378819,3144740,1
371229,3145092,1
400590,3145628,1
363648,3146262,1
416779,3147197,1
387321,3151095,1
345562,3151269,1
379494,3152238,2
229612,3155407,1
398275,3155844,1
398275,3155923,1
398008,3156427,1
294525,3161340,2
378785,3161524,2
392490,3161610,2
343347,3162748,2
415031,3164135,1
333118,3070946,2
337547,3081889,1
418351,3083678,1
399504,3090721,2
171528,3093988,2
415324,3094779,1
130522,3095506,2
88943,3095816,1
337149,3095940,1
353750,3096561,2
327735,3096600,2
321777,3099047,1
406113,3103519,1
363522,3104088,2
421305,3104532,2
380856,3105535,2
311975,3106729,2
387463,3109464,1
242111,3111459,1
245521,3112099,2
361912,3114427,2
400842,3118023,1
209086,3119152,1
299603,3119795,1
422919,3121406,1
337547,3122635,1
222579,3124254,2
324798,3124401,1
433353,3124456,1
334038,3124685,1
376931,3124756,2
178451,3124898,1
379389,3125832,1
376931,3125919,2
24323,3127387,1
272367,3127791,2
256387,3129291,1
433353,3129418,1
394279,3132533,1
232573,3132805,2
239775,3133322,1
232148,3134005,2
396844,3134400,2
171528,3134730,1
237759,3135872,2
345399,3137433,1
317266,3137495,1
262833,3138341,1
417323,3140050,1
237759,3140599,2
367812,3140626,1
311673,3142183,1
133667,3142237,1
329896,3142900,2
429506,3143236,1
403781,3143433,1
362024,3143930,2
414821,3144022,1
355346,3144466,1
292189,3145535,1
380204,3145802,1
429506,3146468,1
428405,3146505,2
204691,3146553,2
186223,3146578,2
377229,3146639,2
299603,3147779,2
413590,3147846,1
433353,3149482,1
327972,3152375,2
347630,3154654,2
289930,3154996,2
139989,3155056,1
316555,3155215,2
270112,3155681,2
160806,3161050,1
429861,3161973,1
341965,3162633,1
300859,3162779,1
360582,3163252,1
404961,3163618,1
366779,3163962,1
234297,3165474,1
231960,3166274,2
367524,3167043,1
346596,3167326,2
378581,3167375,2
231222,3167592,1
194899,3168348,2
412798,3168675,1
367812,3169224,1
127130,3169271,2
393090,3169810,1
375264,3171604,1
429861,3172748,2
141583,3173070,1
100015,3173334,1
361094,3176014,1
286386,3177425,1
428371,3177745,1
347630,3181001,1
271636,3184512,2
361429,3184550,2
416945,3185297,2
242917,3186497,1
385850,3186603,2
384553,3186898,1
420509,3187926,1
369001,3188724,1
258918,3189924,1
427742,3190203,2
254862,3190607,2
300361,3192531,1
317235,3193122,1
361912,3193750,2
301148,3194173,1
414720,3194575,1
239771,3194884,1
427079,3195404,1
385850,3195432,2
369001,3197703,2
257033,3198322,1
345399,3200414,1
404400,3200915,1
281655,3201834,1
193533,3201981,2
372327,3202232,1
378978,3202312,2
281735,3202530,1
397032,3204531,1
424264,3205369,2
100015,3205833,1
133667,3206733,2
216755,3207854,2
232148,3208281,2
299267,3210427,1
403781,3210602,1
344490,3212014,1
404522,3212110,2
419800,3212214,2
203021,3213398,1
393090,3213812,1
171001,3213995,2
199375,3214008,1
245521,3214375,1
163505,3217111,2
387398,3217597,2
361671,3217641,1
88943,3218279,2
293282,3218530,1
358965,3218675,1
199375,3218778,1
358965,3218948,2
226653,3221005,1
424422,3221966,1
290519,3223057,2
237076,3223316,1
316555,3223966,2
208143,3224387,2
368870,3224436,1
398908,3225349,1
425860,3225592,1
226653,3226238,1
394279,3226351,2
281655,3226497,1
139989,3226698,1
293638,3228296,1
375264,3228903,1
404400,3228933,1
346263,3228998,1
424525,3229320,1
281627,3230170,1
278166,3231095,2
357640,3231151,2
354220,3231599,1
379389,3232310,1
345862,3232808,1
429773,3234973,2
307695,3235463,2
147245,3235691,2
237759,3238047,1
327735,3238558,2
186223,3240785,1
293638,3240827,1
394279,3241228,1
245707,3241574,1
232573,3241611,2
237759,3242900,1
184397,3243681,1
417001,3244787,2
236222,3246858,1
257033,3248879,1
327972,3249549,1
420568,3250108,1
272977,3250293,1
354022,3250652,1
387656,3251472,1
237759,3251707,1
265362,3252078,1
379997,3252731,1
388916,3253721,1
164651,3256790,1
416913,3257186,1
337547,3257242,2
394027,3257999,1
301434,3258510,1
378344,3258557,1
323064,3259280,2
408157,3259457,1
427079,3259544,2
344490,3260740,2
410784,3264789,2
400580,3266599,1
411830,3266898,1
312491,3268973,1
226653,3269776,1
299603,3270927,2
403781,3271044,1
410784,3272047,2
22913,3273584,1
250125,3275858,1
281627,3276433,2
268623,3276542,1
209086,3278753,1
345399,3279745,2
289717,3281758,2
289930,3281850,1
349111,3283784,1
426366,3286728,1
249039,3287822,1
387650,3288075,1
346596,3288759,1
396722,3289122,1
426158,3291950,1
410937,3292005,2
385850,3292719,2
364612,3293888,1
202026,3294285,1
357993,3294496,2
292189,3294577,1
293638,3298465,2
249261,3300193,1
91279,3300437,1
279589,3300502,1
252961,3301007,1
352958,3302249,1
296582,3306204,2
321777,3308562,2
234297,3309717,1
252318,3311501,1
248270,3312530,1
300513,3313028,1
408205,3313320,2
243791,3314248,2
416744,3315190,2
246526,3315686,1
309727,3315802,2
346596,3317956,1
268556,3319143,2
360582,3320066,1
280875,3320361,1
330983,3322628,2
242399,3323140,1
353750,3325984,2
397350,3326145,1
408205,3326793,2
399342,3327892,1
350284,3328901,2
402730,3330182,2
365887,3330656,1
421079,3331482,1
434289,3331771,2
337547,3332656,2
303050,3336595,2
102694,3337238,2
202581,3338061,2
258918,3338732,2
239775,3339217,1
202581,3339500,2
389461,3340373,2
400532,3340552,2
281777,3341708,2
418372,3343764,2
237987,3346056,2
424525,3346262,1
344490,3346408,2
346596,3346759,2
427263,3347470,1
300361,3347863,1
354220,3348448,1
193533,3349085,1
325661,3349714,1
245707,3350588,2
368870,3351468,1
252199,3351655,2
335833,3352327,2
410655,3352464,1
337291,3353032,2
397376,3353132,2
312491,3355738,1
385793,3357481,2
398481,3358840,2
150549,3359687,1
426366,3361811,1
314865,3363709,2
379389,3366385,1
24323,3366791,1
297622,3367566,1
359154,3367924,1
169687,3367970,2
374507,3368667,2
386622,3368922,1
258918,3369125,2
393061,3369529,1
406113,3371518,1
108875,3372253,1
401428,3373023,2
288506,3374737,1
396462,3374943,1
342581,3376400,2
421071,3377038,1
346596,3377257,1
293638,3378472,2
239960,3378726,1
162335,3384650,1
251507,3385747,2
406726,3385897,1
424264,3386202,2
416504,3386227,1
241232,3386578,1
379997,3387914,2
337547,3388778,1
368870,3389053,1
267462,3390002,2
319678,3391684,2
372745,3392550,1
379389,3392706,1
249261,3393420,2
255125,3397271,1
299070,3399170,1
339642,3399261,1
410784,3399273,2
433353,3399364,1
359615,3399613,2
424422,3400605,2
256532,3402385,2
314865,3402577,1
281627,3405056,1
301434,3405381,1
421305,3406282,2
183419,3406508,1
373222,3406937,2
220933,3407014,2
293638,3407908,2
300433,3408409,1
315666,3414847,2
432240,3415177,1
367524,3415190,2
150549,3415731,2
258918,3416745,1
356035,3417167,1
427079,3419270,1
393780,3419591,2
322094,3420057,1
426508,3421675,1
317235,3423322,1
432966,3424039,1
367812,3424166,2
375264,3424515,1
133667,3426006,1
350619,3426409,1
269279,3164739,1
330278,3165371,1
364631,3167567,1
274013,3169535,2
324669,3169822,1
379030,3170254,1
337531,3170807,2
415624,3172257,2
266696,3173447,2
375706,3175708,1
262378,3176782,1
81219,3177784,2
254539,3178689,1
402933,3179209,1
197413,3179630,2
302290,3180531,1
342566,3181259,1
138079,3181792,1
397434,3182424,1
158757,3182873,1
377066,3183208,1
397503,3183209,1
397468,3186667,2
424899,3186844,1
391511,3187288,2
433213,3188058,2
389368,3190119,1
386303,3192214,2
398310,3193317,1
246616,3194470,1
363391,3195598,1
419829,3195799,2
401673,3196054,1
407836,3196399,1
285975,3197744,1
158757,3198013,1
411798,3198568,1
412732,3198676,2
393508,3202695,1
307467,3203239,2
372981,3203527,1
246616,3206134,1
209860,3206212,1
402933,3206663,1
259458,3206950,1
361376,3208020,2
407836,3208904,2
356450,3211085,1
402056,3211119,2
372981,3211392,1
400206,3212116,1
394811,3213150,1
254539,3214221,1
148204,3214342,1
309374,3216555,2
278868,3216863,1
420945,3217296,1
147147,3218041,1
366586,3219354,2
281185,3221325,1
254539,3221699,1
288999,3222643,1
298082,3224933,2
305512,3225096,2
339831,3225526,2
413152,3234825,1
104327,3235982,1
361114,3236364,1
392097,3236536,1
352037,3236595,1
399635,3236603,1
145904,3237141,2
397935,3240333,2
373498,3240725,2
300135,3241737,2
290259,3242190,2
346400,3242222,1
402056,3242312,1
389368,3243549,1
358931,3243943,1
432999,3244008,1
232238,3244988,2
372533,3245453,2
356725,3246480,1
420970,3246580,2
247399,3246616,2
193568,3246726,1
280577,3246746,1
158757,3247026,1
352904,3247935,2
419395,3248443,2
432689,3248763,1
399280,3248998,1
419467,3249500,1
178271,3251210,1
404426,3251410,2
412160,3252163,2
402933,3255376,1
384961,3256708,1
292196,3257538,2
260346,3257769,1
209743,3258979,1
344403,3259944,2
285725,3260281,2
392714,3262389,2
392714,3263635,2
393142,3264555,1
342006,3267369,1
285975,3267373,1
422707,3267479,2
330278,3267811,1
284135,3268958,1
351295,3269223,1
361384,3269379,1
397147,3270009,1
432021,3270735,1
383525,3270884,2
245242,3271543,2
150364,3271605,1
342006,3273547,1
150977,3274518,1
353836,3274799,1
230774,3276237,1
352415,3276527,1
339831,3277525,2
386114,3278899,2
424899,3279617,1
433638,3280248,2
402933,3280478,1
325232,3281106,1
383946,3284218,1
219111,3284409,1
379103,3284444,1
406189,3285066,1
347577,3285282,1
395712,3287394,1
363982,3287683,1
210565,3293433,1
366586,3295702,2
296251,3297793,2
341914,3298304,2
424852,3298400,1
153305,3302609,1
344403,3307855,1
356106,3311455,1
379135,3314365,2
428973,3315479,1
229613,3315789,1
295745,3319012,2
301414,3320395,2
293794,3322502,2
262378,3322863,1
175385,3323689,2
432649,3324381,2
47630,3324682,2
96021,3325604,2
414853,3326212,1
128986,3326386,1
389952,3327123,2
116966,3327697,1
98316,3328967,2
230398,3329185,2
336644,3330586,1
281185,3331533,1
418274,3332220,1
391852,3333077,2
215632,3333874,2
160751,3335872,2
245242,3336153,1
324669,3337067,1
396623,3337904,1
391480,3337936,2
146330,3338367,2
397434,3338669,1
356450,3338784,2
402265,3339005,1
420970,3339089,2
413152,3339652,1
397147,3339776,1
356106,3340330,1
386303,3341779,1
253179,3342353,1
409346,3342903,1
402873,3343189,1
309334,3343677,1
362262,3346433,2
235227,3347644,2
369517,3348756,1
302795,3348799,2
205880,3352495,2
432021,3353153,1
98944,3353837,2
384955,3356311,2
404426,3357654,1
422198,3357792,1
358811,3358273,2
85898,3359856,1
98316,3364229,1
372139,3364324,2
358051,3364730,1
399158,3366032,1
335546,3366480,2
382814,3369195,2
357098,3370542,1
346400,3370811,2
383186,3372748,1
397468,3377373,1
397468,3378101,1
419816,3378419,2
396623,3380985,1
